"","gender","ethnicity","disability","education","income","house_ownership","new_var","new_var2","new_var3","new_var4","crime"
"4936","Female","Majority","No",NA,29177.5664750019,0,0,-0.644346810022234,1,-23.1563751184246,0
"4937","Female","Majority","No","High School",31368.1693578917,0,0,-0.460681975602768,1,-20.139778216272,0
"4938","Male","Majority","Yes","No High School",30137.9459055288,0,0,-0.602144707359123,1,-19.772534223074,1
"4939","Female","Minority","No","Bachelor's",37250.3352932937,0,0,0.116134689502639,1,-14.5095135243384,1
"4940","Female","Majority","Yes","High School",29159.1646477821,0,0,-0.668447134716195,0,-15.5026748413257,0
"4941","Female","Majority","No","High School",36361.9334442485,0,0,-0.127469586044401,0,-20.4253953046463,0
"4942","Male","Majority","No","High School",52268.2876557988,0,1,1.14879727133724,1,-31.9507272063823,0
"4943","Male","Majority","No","No High School",42557.2503434417,0,1,0.309544063599172,0,-27.1344745075768,0
"4944","Male","Majority","No","High School",45509.6715964732,0,1,0.655557905117689,1,-23.9397192066756,0
"4945","Male","Majority","No","High School",42821.3248023318,0,1,0.39298418804897,0,-23.4112114646973,0
"4946","Male","Minority","No","High School",32790.9143121674,0,0,-0.363883758316765,1,-23.4850850706618,1
"4947","Female","Minority","No","High School",27479.9010939805,0,0,-0.788906785943234,0,-13.0187915680673,1
"4948","Male","Majority","Yes","No High School",41224.6819745946,0,1,0.190199583225411,0,-30.7667311043006,0
"4949","Male","Majority","No","Bachelor's",56495.1986407432,0,1,1.56376253612674,1,-34.0420101018789,0
"4950","Male","Majority","No","No High School",34168.6047897972,0,0,-0.345022325670863,0,-20.2854700125849,0
"4951","Male","Majority","No",NA,36543.5878946771,0,0,-0.112274826753407,1,-22.0836288032231,0
"4952","Female","Minority","No","No High School",29847.6665407802,0,0,-0.709047099912941,0,-26.6480126741762,0
"4953","Male","Minority","No","No High School",43942.5623266514,0,1,0.454789577075871,0,-18.3630478460102,0
"4954","Male","Majority","No","Some College",52743.7482022283,0,1,1.19704681427048,0,-27.4178813430918,0
"4955","Female","Minority","No","Some College",28834.4730452111,0,0,-0.601221205512243,1,-17.7707938101991,0
"4956","Male","Minority","No","No High School",26575.8959528122,0,0,-0.914867871388969,0,-14.9973662164973,0
"4957","Male","Majority","No","Bachelor's",64369.3206510288,0,1,2.1818199438131,1,-33.1356847251625,0
"4958","Male","Minority","No","No High School",20547.9892014903,0,0,-1.36824679455895,0,-11.0289483036106,1
"4959","Male","Minority","No","Some College",45424.253261986,0,1,0.668603471043629,1,-30.3907748921854,0
"4960","Male","Minority","No","High School",40137.5343167152,1,1,0.252019315939371,1,-26.4808966795196,0
"4961","Male","Minority","No","Some College",38361.0928753546,0,1,0.108970165002186,0,-19.4374534040003,0
"4962","Male","Majority","No",NA,29075.8797862217,1,0,-0.659325756754891,1,-19.9186415940443,1
"4963","Male","Majority","No","No High School",38742.5322312825,0,1,0.0863992676107024,1,-22.5800626830293,0
"4964","Male","Majority","No","Bachelor's",54401.1460691342,0,1,1.43004706932398,1,-27.0528504970526,0
"4965","Female","Minority","No",NA,30538.2531899428,0,0,-0.604075806739413,0,-25.6937046923788,0
"4966","Male","Majority","No",NA,32011.2363513164,0,0,-0.485878133542355,0,-13.8155943300561,0
"4967","Male","Minority","No","No High School",32843.0760475473,0,0,-0.455420370641154,0,-21.9369301841133,0
"4968","Female","Minority","No","High School",15535.0124912222,0,0,-1.67249812991479,1,-14.6583547805537,1
"4969","Male","Majority","No","High School",53573.5543474766,0,1,1.27120833788991,1,-27.0927595636109,0
"4970","Male","Majority","No","High School",44168.2746152886,0,1,0.506694772721957,0,-21.3725221809651,0
"4971","Male","Minority","No","No High School",33674.7067369092,0,0,-0.367672309978656,0,-16.5405263481048,1
"4972","Female","Majority","No","No High School",NA,1,0,-1.29634837727476,0,-24.6793313196608,1
"4973","Male","Majority","No","High School",58102.5945931484,1,1,1.60582839069196,1,-37.6954120252518,0
"4974","Male","Majority","No","No High School",49967.3552720651,0,1,0.955040425965685,1,-24.2178103775149,0
"4975","Female","Majority","No","High School",21048.4644235661,0,0,-1.31432755591823,0,-18.618979063707,1
"4976","Male","Majority","No","No High School",38391.6034883577,1,1,-0.0115671304358557,0,-32.4317298668173,0
"4977","Female","Majority","No","Some College",47493.7906111879,0,1,0.852327243246142,1,-25.1326696599467,0
"4978","Male","Majority","No","High School",40892.030118378,0,1,0.306698863928564,1,-21.2655609039326,0
"4979","Female","Majority","No","Some College",29097.9951195041,0,0,-0.600332038786016,1,-22.4098593173621,0
"4980","Female","Minority","No","High School",32080.7718590972,1,0,-0.423066747747711,1,-30.5788145498259,0
"4981","Male","Minority","No","No High School",37779.8222623474,0,1,-0.0279502530191675,0,-18.8394801935279,0
"4982","Male","Majority","No","High School",NA,0,1,1.14277354063523,1,-31.839785631263,0
"4983","Male","Majority","No","No High School",31430.4498182976,0,0,-0.537411396270897,0,-15.2850206835091,1
"4984","Female","Majority","No","Some College",41630.2859643394,0,1,0.42776129844471,1,-17.3927151105804,0
"4985","Male","Majority","No","Doctorate",91649.0366715034,1,1,4.32238785636696,0,-45.5556407790558,0
"4986","Female","Minority","Yes",NA,32236.3937276239,0,0,-0.497156426363166,0,-31.7188646590218,1
"4987","Male","Minority","No","Doctorate",95529.0007198798,1,1,4.64260876195196,1,-54.4118270334954,0
"4988","Male","Majority","No","Master's",75443.5103551395,1,1,3.018163625019,0,-43.9202536801489,0
"4989","Female","Majority","No","Some College",32185.6646446771,0,0,-0.353239592354621,1,-20.9376972889112,0
"4990","Female","Majority","No","Bachelor's",31585.4271865961,0,0,-0.412240580378806,0,-21.9107473627529,0
"4991","Female","Minority","No","High School",32908.5616395675,0,0,-0.372643609873905,0,-14.7161092097566,1
"4992","Male","Majority","No","Some College",52576.9530002849,1,1,1.22104378053064,1,-37.8883369373695,1
"4993","Male","Majority","No","No High School",36041.9728451757,1,0,-0.179029944718219,0,-21.8004103565491,0
"4994","Male","Majority","No","No High School",39138.7364365621,0,1,0.0420259796984592,0,-27.3371914514563,0
"4995","Female","Majority","No","Some College",42170.218397818,0,1,0.38067705204379,0,-25.4339163996295,0
"4996","Male","Minority","Yes","No High School",NA,0,0,-0.694435471373665,0,-16.904690849232,0
"4997","Male","Majority","No","High School",39490.3361526053,0,1,0.206756194058428,1,-19.0493199031749,0
"4998","Female","Majority","No","High School",36465.4467874866,0,0,-0.0978617365925737,0,-15.3460076833866,0
"4999","Male","Majority","No","High School",NA,1,1,0.113464849360654,1,-26.9000160521719,0
"5000","Male","Majority","No","No High School",36904.1277213701,1,0,-0.103656678983623,1,-32.8846740282531,0
"5001","Female","Majority","No","High School",29416.7908599194,0,0,-0.645083000022135,0,-14.7317596202095,0
"5002","Female","Majority","No","High School",28175.6889919797,0,0,-0.698538097226708,1,-17.5047147997775,0
"5003","Male","Majority","No","High School",42330.8748704066,0,1,0.353019230541563,0,-23.814047239669,0
"5004","Female","Minority","No","No High School",22096.8643648108,0,0,-1.2004714001067,1,-12.9526341634083,1
"5005","Male","Minority","No",NA,39955.7026737138,0,1,0.224251747503155,1,-23.4851337947351,0
"5006","Female","Majority","No","High School",35534.7100114141,0,0,-0.157139248052052,1,-25.2030979019371,1
"5007","Male","Minority","No","No High School",38216.8814698093,0,1,0.0358210765541648,1,-24.8387006170771,0
"5008","Male","Majority","No","Some College",39031.2592217471,1,1,0.182640658538576,1,-33.590785717379,0
"5009","Male","Minority","No","High School",38758.1010150198,0,1,0.0981891079656248,0,-18.1854875581375,1
"5010","Female","Minority","No","Bachelor's",38840.4846058245,0,1,0.20122256257533,0,-17.5973494076623,0
"5011","Male","Minority","No","High School",40682.6722555999,0,1,0.241062051735521,0,-19.8960836810648,1
"5012","Female","Majority","No","High School",26263.1997820879,0,0,-0.841651907850739,1,-16.0732448020019,0
"5013","Male","Minority","No","No High School",37566.0601961443,0,1,-0.0132108944297994,1,-24.4294717586198,0
"5014","Male","Minority","No","No High School",36510.8595313228,0,0,-0.140997863150129,0,-15.2567463581067,0
"5015","Female","Majority","No","High School",32903.6353730171,1,0,-0.39540529936973,0,-26.1945959377242,0
"5016","Male","Majority","No","High School",NA,0,1,0.37686182822368,1,-27.9426239214862,0
"5017","Female","Majority","No","Some College",34741.5731909311,0,0,-0.204732612924275,0,-19.9359180805476,0
"5018","Male","Minority","No","No High School",40596.0219693772,0,1,0.181090489911824,0,-21.3480810447308,0
"5019","Male","Majority","No","High School",42959.3574337006,1,1,0.482010741534163,1,-24.1510267052839,0
"5020","Male","Minority","No","Some College",36296.2959443314,0,0,-0.0959997218071806,0,-22.8944117192388,0
"5021","Male","Majority","No","Bachelor's",56285.9539379584,1,1,1.51873862221116,0,-34.0123515595983,0
"5022","Male","Majority","No","Bachelor's",60276.8453543823,1,1,1.83096420197202,0,-33.7955749211543,0
"5023","Female","Minority","No","Bachelor's",46491.3087677367,1,1,0.778629933930588,0,-28.3710576276855,0
"5024","Female","Majority","No","Bachelor's",46318.4421426697,1,1,0.75196342092618,0,-31.4805291490249,0
"5025","Female","Majority","No","Master's",58921.8379321337,1,1,1.78462097395034,0,-30.8950881056136,0
"5026","Male","Majority","No",NA,40558.2099860715,0,1,0.17346304679714,0,-22.4515362533352,0
"5027","Female","Majority","No","No High School",25322.7660644865,0,0,-0.957831975999675,1,-15.0743431463528,1
"5028","Female","Majority","No","No High School",33756.6738427798,1,0,-0.345258252130457,1,-31.9615919853936,0
"5029","Female","Majority","Yes","No High School",13333.2799607331,0,0,-1.88505107997022,1,-13.1844252433714,1
"5030","Male","Majority","No","Bachelor's",61819.4739920947,1,1,1.92770469784908,0,-39.3603571371942,0
"5031","Female","Majority","No","Bachelor's",48498.6268045183,1,1,0.946591432389727,1,-38.686193306212,0
"5032","Female","Majority","No","High School",37485.3099217319,0,1,0.0263126704006483,1,-24.720669883502,0
"5033","Male","Majority","No","Some College",57491.4895743453,1,1,1.5886299592571,1,-41.6079232956321,0
"5034","Female","Minority","No","Bachelor's",47706.5597059818,0,1,0.886965282034932,1,-31.9770441073173,0
"5035","Male","Minority","No","High School",27822.3244838929,0,0,-0.780492620016568,0,-17.3346105139757,1
"5036","Male","Minority","No","High School",30972.052832028,0,0,-0.529825513645974,0,-16.1611239105882,0
"5037","Female","Majority","No",NA,47265.2257631856,0,1,0.842541003925798,0,-21.335498748893,0
"5038","Female","Minority","Yes","No High School",14901.9445144011,0,0,-1.80758585036802,0,-10.7750051033192,1
"5039","Female","Minority","No","High School",29018.3943620883,0,0,-0.643485823301718,1,-20.0245148078984,0
"5040","Female","Majority","No","No High School",NA,0,0,-0.744921286046776,1,-13.6318603658941,0
"5041","Female","Majority","No","Some College",34938.2782727774,0,0,-0.130666449885821,1,-19.0842308186353,0
"5042","Female","Minority","No","High School",15228.2173488001,0,0,-1.70446683071685,1,-16.55424556688,1
"5043","Male","Minority","No","No High School",35856.0809589567,0,0,-0.191206576593837,0,-15.0522785251118,0
"5044","Male","Majority","Yes","No High School",27069.7146920912,0,0,-0.844020576971003,1,-20.3718515069877,1
"5045","Female","Majority","No","Bachelor's",46139.5710829271,0,1,0.746883765570314,0,-23.187513677515,0
"5046","Female","Minority","No","Some College",34433.749022546,1,0,-0.195881008275573,1,-31.3839969340462,0
"5047","Male","Minority","No","Some College",31865.9390211263,0,0,-0.394331025184348,1,-24.747578420324,1
"5048","Female","Minority","No","No High School",29897.2243240312,0,0,-0.702557284818912,0,-26.0290290157278,0
"5049","Female","Majority","No","High School",43328.0688711656,0,1,0.506530841053454,1,-18.9514054308252,0
"5050","Female","Majority","No","High School",NA,0,0,-0.0776457574752041,0,-22.8421734578334,0
"5051","Male","Minority","No","High School",40761.2136281065,1,1,0.195622415891562,0,-38.2597512885964,0
"5052","Female","Majority","No","Bachelor's",41637.3844141767,1,1,0.42337914550212,1,-35.8570085985536,0
"5053","Male","Minority","No","High School",31640.3018050803,0,0,-0.460108100323088,1,-25.0116469539063,0
"5054","Male","Majority","No","Doctorate",89937.8603230248,1,1,4.2030363125111,1,-55.2231767165918,0
"5055","Female","Majority","No","High School",38057.3362943084,0,1,0.0596612282090291,1,-27.3795468346346,0
"5056","Male","Majority","No","Some College",54236.4592764347,1,1,1.30760777091597,0,-35.0041477384619,0
"5057","Male","Minority","No","High School",36429.3224813075,0,0,-0.0823262779825921,1,-24.0167463675819,1
"5058","Male","Majority","No","Master's",79138.1046602961,1,1,3.36718896633665,1,-42.5711163760601,0
"5059","Male","Minority","No","No High School",36180.0891431751,0,0,-0.184806741608622,0,-19.5044071585736,0
"5060","Female","Majority","No","High School",39839.0859617027,0,1,0.199828767758151,1,-27.1003889669244,0
"5061","Male","Minority","No","High School",38071.4644935716,0,1,0.0502732358482727,0,-16.8539877033117,0
"5062","Female","Minority","No","Some College",26828.7376243568,0,0,-0.784492874921684,0,-11.096210477048,1
"5063","Male","Minority","No","No High School",36925.3919716413,1,0,-0.0817814396258222,1,-28.115906059495,0
"5064","Female","Minority","No","Some College",45669.255536615,0,1,0.691062443568536,1,-29.6010929580039,0
"5065","Female","Majority","Yes","High School",18133.0159832402,0,0,-1.44442271095447,1,-8.66215999801373,1
"5066","Female","Majority","No","No High School",23491.5535221923,0,0,-1.14016837531208,0,-11.3903650477259,1
"5067","Male","Majority","No","Master's",68889.861232143,1,1,2.58773615099288,1,-37.8642847338689,0
"5068","Male","Majority","No","High School",40169.3831939398,0,1,0.205662857341479,0,-18.8016866623075,0
"5069","Male","Majority","No","No High School",30545.3140873117,0,0,-0.599338042709095,0,-13.6060600448996,1
"5070","Female","Minority","No","High School",32360.1226752372,0,0,-0.41623240870737,0,-14.906754833383,1
"5071","Male","Majority","No","No High School",34464.8525001441,0,0,-0.287036750812699,1,-25.058528820183,0
"5072","Female","Majority","No","High School",40811.2144155098,0,1,0.278097035177421,1,-26.5252804053609,0
"5073","Female","Minority","Yes","Some College",NA,1,0,-1.034995901274,1,-27.7199626128874,0
"5074","Female","Minority","No","No High School",21783.2686843716,0,0,-1.24682833005335,1,-18.1173554690533,0
"5075","Male","Minority","No","High School",46547.3234524256,0,1,0.684054858338454,0,-23.3105234353639,0
"5076","Male","Minority","No","High School",31951.3570218477,0,0,-0.44518024856262,0,-14.213813905863,1
"5077","Female","Majority","No","Some College",38402.7770168429,0,1,0.146090630385395,1,-24.4482987232793,0
"5078","Female","Majority","No","Bachelor's",42882.2452482774,0,1,0.544786104181677,1,-23.9244266726018,1
"5079","Male","Majority","No","No High School",31849.3194101696,0,0,-0.485341254439586,1,-23.7096811474777,1
"5080","Female","Majority","No","High School",40212.7468727858,0,1,0.238606175542679,1,-24.8287597960194,0
"5081","Female","Majority","No","No High School",29284.3277596906,0,0,-0.668310152652401,1,-19.6733641530889,0
"5082","Male","Majority","No","High School",40429.4317286365,1,1,0.252595404366441,1,-31.7159187210425,0
"5083","Male","Majority","No","No High School",38165.5094579776,0,1,0.0115928890997108,0,-16.6085097880567,0
"5084","Male","Majority","No","Some College",47963.3701697834,0,1,0.854877312997451,0,-20.1714115777409,0
"5085","Female","Majority","No","High School",43102.1030003676,1,1,0.456865669444874,1,-32.7088782058298,0
"5086","Male","Minority","No","No High School",36695.7551564009,0,0,-0.135706202237149,0,-17.4106050042836,0
"5087","Female","Majority","No","Bachelor's",48985.8792824131,0,1,0.980783523063752,0,-20.3862542563311,0
"5088","Female","Minority","No","High School",21892.170060523,0,0,-1.20904106450183,0,-9.30771007343452,1
"5089","Male","Majority","No","High School",41658.4474197833,0,1,0.290518938773963,0,-26.1842330086588,0
"5090","Male","Minority","No","Bachelor's",50182.7704203253,1,1,1.08397417405799,1,-37.2679747800885,0
"5091","Female","Majority","No","Some College",25836.6756443732,0,0,-0.844150709182652,1,-19.9146292022921,0
"5092","Male","Majority","No","High School",37758.4711898869,1,1,0.0317256096620699,1,-34.6700086781835,0
"5093","Male","Majority","No","No High School",34433.8630907728,0,0,-0.251090424545089,1,-16.0091420366429,1
"5094","Male","Majority","No","Bachelor's",59231.0062434662,1,1,1.76146001430006,0,-30.9470967124019,0
"5095","Male","Majority","No","High School",48256.5281970263,0,1,0.849093564992533,1,-28.8298158581048,0
"5096","Male","Minority","No","No High School",35298.46596718,0,0,-0.217200800943902,1,-23.9237976174426,0
"5097","Female","Majority","No","No High School",21584.949333151,0,0,-1.25724709791801,1,-16.9259053861592,0
"5098","Male","Majority","No","No High School",40694.2418401936,0,1,0.220872255783011,1,-26.7714242151791,0
"5099","Female","Minority","No","High School",23847.959616892,0,0,-1.06232786913007,0,-10.6868673295417,0
"5100","Female","Majority","No","High School",34526.9728838228,0,0,-0.228233084268912,1,-23.4306696585661,0
"5101","Female","Majority","No","Some College",37954.1436647121,1,1,0.101716888922181,1,-32.8605234210056,0
"5102","Male","Minority","No","No High School",23911.3447529801,0,0,-1.09348824988527,1,-21.1034050601838,1
"5103","Male","Minority","No","High School",34979.0507790328,0,0,-0.1897616135539,1,-22.6740788121224,0
"5104","Male","Majority","Yes","Some College",50958.4194873681,1,1,1.10726077155344,1,-34.9469699135366,0
"5105","Male","Majority","No","No High School",26901.1773397253,0,0,-0.871749586502914,0,-10.8116081215475,0
"5106","Male","Majority","No","High School",35873.8177084436,1,0,-0.149683321867303,0,-22.8839420132679,0
"5107","Female","Majority","No","High School",38136.6358600169,0,1,0.0959222125799039,1,-20.2852542192406,1
"5108","Male","Majority","No","No High School",37024.4105861092,0,0,-0.0976953303425852,0,-14.4916889208703,0
"5109","Male","Majority","No","Bachelor's",55420.1107388853,1,1,1.46555667139614,0,-30.6256352433481,1
"5110","Female","Minority","No","Some College",24069.5551131974,0,0,-1.01756455585025,0,-15.3052521265482,0
"5111","Male","Majority","No","High School",40945.0387351696,1,1,0.283309625352928,1,-33.958078594211,0
"5112","Male","Majority","No","Some College",36269.8287776192,0,0,-0.0526633121705069,1,-25.1850279871007,0
"5113","Male","Minority","No",NA,34953.6137117378,0,0,-0.286010935174681,0,-20.8097610917229,0
"5114","Male","Majority","Yes","No High School",40711.806643595,0,1,0.177290619651341,0,-24.3748495946455,0
"5115","Female","Minority","No","High School",24387.4322446555,0,0,-1.01161078996153,1,-21.6497901806305,1
"5116","Female","Minority","No","Some College",30422.9396972255,0,0,-0.529508119262921,0,-17.0825738108763,0
"5117","Female","Majority","No",NA,33270.9212730689,0,0,-0.257049544552557,1,-18.2166767093291,1
"5118","Male","Minority","Yes","Bachelor's",31505.7925661705,0,0,-0.407153527893549,0,-19.2455134509062,0
"5119","Female","Majority","No","High School",46701.8218803807,0,1,0.676335602379572,0,-27.974147439171,0
"5120","Female","Minority","No","High School",38566.5374920137,0,1,0.093165531429708,1,-28.8457026374679,0
"5121","Female","Majority","No","Bachelor's",53255.6521835483,0,1,1.32186503122318,1,-31.4942303308902,0
"5122","Male","Majority","No","Some College",NA,0,1,0.710890475132263,1,-30.4464697388856,0
"5123","Male","Majority","No","Bachelor's",38162.210209,1,1,0.155128220552868,1,-35.1900419073087,0
"5124","Male","Majority","No","High School",40448.576296629,1,1,0.248193051777977,1,-33.1066255666911,0
"5125","Female","Minority","No","No High School",17758.390270131,0,0,-1.58875021563383,0,-11.7136699717147,1
"5126","Male","Majority","No","Some College",57184.7480572973,0,1,1.56850117594641,1,-34.5119476222621,0
"5127","Female","Minority","Yes","No High School",4542.41533683789,0,0,-2.59890283615958,0,-6.81908973536894,1
"5128","Female","Minority","Yes","High School",10183.9431112815,0,0,-2.12060414171579,0,-8.89994637286849,0
"5129","Male","Majority","Yes","No High School",17615.3491908201,0,0,-1.57740624388166,1,-19.4058468647768,1
"5130","Female","Majority","No","High School",24558.2879926034,0,0,-0.992792215786641,1,-20.3545257459509,1
"5131","Female","Minority","No","High School",14401.130231612,0,0,-1.80044319908254,0,-10.9751814829103,1
"5132","Male","Majority","No","No High School",43182.3973063802,0,1,0.360663801201751,0,-26.5788242374291,0
"5133","Male","Majority","No","No High School",39214.1300549966,0,1,0.0711956868021286,0,-21.8437518880523,0
"5134","Male","Minority","No","No High School",30001.0518137713,0,0,-0.685863453880067,0,-24.0016386526418,0
"5135","Male","Majority","No","High School",34653.8918299266,0,0,-0.229595934884084,1,-26.0874536199721,0
"5136","Male","Majority","No","Some College",44618.7713343672,0,1,0.618710460439218,1,-27.3388959121685,0
"5137","Female","Majority","No","Some College",36906.1469518942,1,0,0.0318797477570312,1,-23.1508839097168,0
"5138","Female","Majority","No","Bachelor's",36677.2780083891,0,0,-0.0071206344273163,0,-20.0392814916789,0
"5139","Female","Minority","No","High School",26830.9894030713,0,0,-0.841851364819597,0,-13.5676226379779,0
"5140","Female","Minority","No","Some College",32949.5932661047,0,0,-0.318633277077208,0,-13.8308901113613,0
"5141","Male","Majority","No","Some College",54860.4193223855,1,1,1.39140446806255,1,-39.7186695207168,0
"5142","Male","Minority","No","No High School",19449.7412736193,0,0,-1.46044784551377,0,-12.569986395732,1
"5143","Male","Majority","No",NA,51882.565753315,0,1,1.13470737206347,1,-28.1770332233451,0
"5144","Female","Majority","Yes","Bachelor's",35393.6251739766,1,0,-0.0919736647173353,0,-22.6355850304049,0
"5145","Female","Minority","No","Some College",41843.6110529018,0,1,0.417126754419183,1,-23.8264209742289,0
"5146","Male","Majority","No","Some College",55064.2513151355,1,1,1.35947429978088,0,-38.0010103694201,0
"5147","Male","Majority","No","High School",60241.8348938598,1,1,1.74482561118998,0,-31.2701419495216,0
"5148","Female","Majority","No","High School",32668.3736587092,0,0,-0.375594421304195,1,-23.9927010779505,0
"5149","Male","Majority","No","High School",44746.1117239821,1,1,0.553976955950204,0,-27.051590235845,0
"5150","Female","Majority","No","High School",44864.3601199396,0,1,0.563343811070453,0,-20.8178646669035,0
"5151","Male","Majority","No","Bachelor's",51963.7516086497,1,1,1.19515621883471,0,-30.8119062041203,1
"5152","Male","Majority","No",NA,52099.9822661975,0,1,1.22440392807072,1,-33.2194686654314,0
"5153","Male","Minority","No","High School",38341.9486320046,0,1,0.109912193907297,1,-20.7629892972318,0
"5154","Male","Majority","No",NA,34683.5938063857,0,0,-0.256665377187737,0,-20.0192321907536,0
"5155","Female","Majority","No","High School",32833.034206943,0,0,-0.374342873565276,0,-13.7272344370717,0
"5156","Male","Majority","No","Some College",45743.4204928691,0,1,0.677381845396062,0,-21.1927693849597,0
"5157","Female","Majority","No","High School",37109.9413018162,0,0,-0.00951363214869261,1,-19.3647571918785,0
"5158","Female","Majority","No","Bachelor's",55089.2407169976,0,1,1.49891324729747,1,-23.4693271923876,0
"5159","Male","Minority","No","Some College",34183.5098643433,0,0,-0.208978132464179,1,-23.6690051787029,1
"5160","Male","Majority","No","Bachelor's",57708.7741425774,1,1,1.65145864937285,1,-41.8856444063549,0
"5161","Female","Majority","No","High School",22412.9188699136,0,0,-1.13221609944984,1,-13.7676687300363,1
"5162","Male","Majority","No","No High School",46735.0710913786,1,1,0.659472323560886,0,-27.6637192263804,0
"5163","Male","Majority","No","High School",34550.2927568333,0,0,-0.242228424757018,0,-14.1610393915554,0
"5164","Male","Minority","No","High School",38713.3460746954,0,1,0.132858741894951,1,-22.1839669550054,0
"5165","Male","Minority","No","Some College",35124.570531817,0,0,-0.147214960733291,1,-26.4155458003419,0
"5166","Female","Minority","No","No High School",27227.9265084648,0,0,-0.858691734127214,0,-13.7436476832142,0
"5167","Female","Majority","No","Bachelor's",43353.0326786617,1,1,0.5590117962138,1,-35.4312949603921,0
"5168","Female","Majority","No","No High School",32273.7257898371,1,0,-0.472947624894946,0,-21.7952932689768,0
"5169","Male","Majority","No","Bachelor's",60541.3293877475,1,1,1.9134836505929,1,-32.1970212177784,0
"5170","Female","Majority","No","High School",29888.879068666,0,0,-0.606236492930872,0,-14.2548932700226,1
"5171","Male","Minority","No","High School",32127.474730069,0,0,-0.401735406734591,1,-20.2064143978935,1
"5172","Male","Minority","No","High School",41436.5942965008,0,1,0.313981013656434,1,-29.5677954422122,0
"5173","Female","Majority","No","No High School",25052.1342991021,0,0,-0.978791507346717,1,-15.0387474992327,1
"5174","Female","Minority","No","No High School",17923.6966331854,0,0,-1.53291706941414,1,-14.5851325694058,1
"5175","Female","Majority","No","Some College",46080.6343870033,1,1,0.698886901667697,0,-28.5247953201319,0
"5176","Male","Majority","No","Some College",58199.65656345,0,1,1.64734801026611,1,-34.5875170525472,0
"5177","Male","Majority","No","Bachelor's",67938.5369938654,1,1,2.42668108977115,0,-34.2503133663231,0
"5178","Female","Majority","No","High School",40662.7264484014,0,1,0.26768816351012,1,-26.2483934304408,0
"5179","Female","Majority","No","Some College",37815.3824045284,1,1,0.0835003381844249,1,-34.6043184255098,0
"5180","Male","Majority","Yes","High School",41906.3958801149,1,1,0.361765389257694,1,-33.1405504324955,0
"5181","Male","Majority","No","High School",38529.1421135497,0,1,0.0891131085484027,0,-16.113531469903,0
"5182","Female","Minority","No","Bachelor's",37373.0765290624,1,1,0.122292686271934,1,-28.4153761960136,0
"5183","Male","Majority","No","Some College",47186.6628911338,1,1,0.807753974019602,1,-36.1956634970859,0
"5184","Female","Majority","No","Master's",65065.2539638725,1,1,2.22472044382309,0,-40.1212941466783,0
"5185","Male","Minority","No","Some College",48255.7349110666,1,1,0.880840233195148,1,-38.626672041052,0
"5186","Female","Majority","Yes","No High School",15472.0921499766,0,0,-1.75223288477463,0,-8.20881428839087,1
"5187","Male","Minority","No","High School",40540.5204272555,0,1,0.273971810054029,1,-22.5175877390455,0
"5188","Female","Majority","No","Bachelor's",39093.5143565486,1,1,0.199974812396381,0,-28.7474217637839,0
"5189","Male","Majority","Yes","High School",31209.6344695365,0,0,-0.547720701027704,0,-24.7538235940259,0
"5190","Female","Minority","No","Some College",30716.2151550978,0,0,-0.474403152816678,1,-22.480434084155,1
"5191","Male","Minority","No","No High School",20277.814339415,0,0,-1.35299196730957,1,-15.45935335103,1
"5192","Male","Majority","Yes","Some College",39169.6381540897,1,1,0.199541153207519,1,-32.1503931249356,0
"5193","Female","Majority","No","Master's",63656.8637824443,0,1,2.18512846426127,1,-30.3460496098886,0
"5194","Male","Majority","No","No High School",22797.1222940303,0,0,-1.16176489424356,1,-16.7071147913821,1
"5195","Female","Majority","No","Master's",49619.6413642236,1,1,1.0558955303413,0,-31.6297173351741,0
"5196","Female","Majority","Yes","Some College",29263.9821881602,1,0,-0.57344778766767,1,-25.3224429091831,0
"5197","Female","Majority","No","High School",21278.7560586353,0,0,-1.26849079130115,0,-12.0441622684879,1
"5198","Female","Minority","No","High School",32800.8103044549,0,0,-0.346174360996273,1,-19.4897987735095,1
"5199","Male","Minority","No","Some College",45021.7531118096,0,1,0.659842244427766,1,-25.0514097989298,0
"5200","Female","Minority","No","No High School",19305.0719060307,0,0,-1.45244684108971,0,-8.0207570032865,1
"5201","Female","Minority","No","No High School",18120.1453933552,0,0,-1.51443618441933,1,-13.8404352072626,1
"5202","Female","Minority","No","Some College",37172.5374748164,0,0,-0.000440859084903224,0,-16.4764001230718,0
"5203","Male","Majority","No","Bachelor's",60319.6458109146,1,1,1.87471984526569,1,-37.2618247298718,0
"5204","Male","Minority","No","Bachelor's",45697.9505677175,1,1,0.674576808478683,0,-38.3177875282292,0
"5205","Female","Minority","No","No High School",20787.8445194486,0,0,-1.36477562698446,0,-14.6234914826093,1
"5206","Male","Minority","Yes","No High School",20441.4639988007,0,0,-1.36071071894983,1,-20.2912410522089,1
"5207","Female","Majority","No","Some College",43986.3289488427,1,1,0.542586202080432,0,-26.8584895979064,0
"5208","Female","Majority","No","No High School",27430.5432804544,1,0,-0.899000317083474,0,-33.1799667317349,0
"5209","Female","Majority","No",NA,24869.1996538589,0,0,-1.04783509737342,0,-14.9590636078091,1
"5210","Male","Majority","No","No High School",35286.828750485,0,0,-0.190583144804345,1,-17.4309799854332,1
"5211","Male","Minority","No","High School",46043.7452095536,0,1,0.634770199799446,0,-25.6701714242557,0
